system:index,date,lat,lon,name,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
19871201,1987-12-01,17.2971,103.7467,Nam_Oun,0.1731103261311849,0.22471110026041666,0.29925791422526044,0.38289451599121094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871202,1987-12-02,17.2971,103.7467,Nam_Oun,0.16843223571777344,0.22180493672688803,0.29772313435872394,0.38232994079589844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871203,1987-12-03,17.2971,103.7467,Nam_Oun,0.16455904642740884,0.21907997131347656,0.2962354024251302,0.3817698160807292,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871204,1987-12-04,17.2971,103.7467,Nam_Oun,0.16126378377278647,0.2165857950846354,0.2948156992594401,0.38121922810872394,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871205,1987-12-05,17.2971,103.7467,Nam_Oun,0.15780003865559897,0.21404902140299478,0.2933572133382161,0.3806629180908203,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871206,1987-12-06,17.2971,103.7467,Nam_Oun,0.1547705332438151,0.21172269185384116,0.29196802775065106,0.38010597229003906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871207,1987-12-07,17.2971,103.7467,Nam_Oun,0.15253448486328125,0.20966339111328125,0.29067738850911456,0.37955983479817706,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871208,1987-12-08,17.2971,103.7467,Nam_Oun,0.15039443969726562,0.2075951894124349,0.2893606821695964,0.3790162404378255,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871209,1987-12-09,17.2971,103.7467,Nam_Oun,0.14845848083496094,0.2055028279622396,0.2880179087320964,0.3784720102945964,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871210,1987-12-10,17.2971,103.7467,Nam_Oun,0.14667701721191406,0.2034308115641276,0.2866598765055339,0.3779226938883464,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871211,1987-12-11,17.2971,103.7467,Nam_Oun,0.14487139383951822,0.20137914021809897,0.28529103597005206,0.37737464904785156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871212,1987-12-12,17.2971,103.7467,Nam_Oun,0.1430975596110026,0.1994647979736328,0.28397051493326825,0.3768304189046224,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871213,1987-12-13,17.2971,103.7467,Nam_Oun,0.1416193644205729,0.19769605000813803,0.28270403544108075,0.3762900034586589,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871214,1987-12-14,17.2971,103.7467,Nam_Oun,0.1406714121500651,0.19633865356445312,0.2816397349039714,0.3757648468017578,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871215,1987-12-15,17.2971,103.7467,Nam_Oun,0.13941001892089844,0.19481468200683594,0.28047625223795575,0.3752403259277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871216,1987-12-16,17.2971,103.7467,Nam_Oun,0.1381378173828125,0.19315083821614584,0.2792288462320964,0.3747069040934245,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871217,1987-12-17,17.2971,103.7467,Nam_Oun,0.13697052001953125,0.1915283203125,0.27798716227213544,0.37417348225911456,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871218,1987-12-18,17.2971,103.7467,Nam_Oun,0.136016845703125,0.1899744669596354,0.27677281697591144,0.3736413319905599,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871219,1987-12-19,17.2971,103.7467,Nam_Oun,0.13516680399576822,0.18850580851236978,0.27559471130371094,0.37311363220214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871220,1987-12-20,17.2971,103.7467,Nam_Oun,0.13414128621419272,0.18691317240397134,0.2743231455485026,0.37257830301920575,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871221,1987-12-21,17.2971,103.7467,Nam_Oun,0.1332543690999349,0.18544642130533853,0.2731202443440755,0.37204869588216144,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871222,1987-12-22,17.2971,103.7467,Nam_Oun,0.13256390889485678,0.18410110473632812,0.2719713846842448,0.37152862548828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871223,1987-12-23,17.2971,103.7467,Nam_Oun,0.13189125061035156,0.1827239990234375,0.2707907358805339,0.3710072835286458,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871224,1987-12-24,17.2971,103.7467,Nam_Oun,0.13124847412109375,0.18141555786132812,0.2696418762207031,0.3704853057861328,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871225,1987-12-25,17.2971,103.7467,Nam_Oun,0.13080151875813803,0.18050511678059897,0.2687295277913411,0.3699830373128255,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871226,1987-12-26,17.2971,103.7467,Nam_Oun,0.13070360819498697,0.1798877716064453,0.2680072784423828,0.36949920654296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871227,1987-12-27,17.2971,103.7467,Nam_Oun,0.1301873524983724,0.17882855733235678,0.2669970194498698,0.3689950307210286,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871228,1987-12-28,17.2971,103.7467,Nam_Oun,0.12974866231282553,0.1778570810953776,0.26604270935058594,0.3685010274251302,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871229,1987-12-29,17.2971,103.7467,Nam_Oun,0.1301403045654297,0.1769097646077474,0.2650947570800781,0.3680076599121094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871230,1987-12-30,17.2971,103.7467,Nam_Oun,0.12981414794921875,0.17591985066731772,0.2641073862711589,0.3675130208333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231,1987-12-31,17.2971,103.7467,Nam_Oun,0.12899335225423178,0.17471694946289062,0.26297760009765625,0.3670037587483724,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880101,1988-01-01,17.2971,103.7467,Nam_Oun,0.12817509969075522,0.1734161376953125,0.2617638905843099,0.366488774617513,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880102,1988-01-02,17.2971,103.7467,Nam_Oun,0.12744458516438803,0.17232195536295572,0.2606830596923828,0.3659814198811849,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880103,1988-01-03,17.2971,103.7467,Nam_Oun,0.12698682149251303,0.17145983378092447,0.25975799560546875,0.36549123128255206,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880104,1988-01-04,17.2971,103.7467,Nam_Oun,0.12645785013834634,0.17046292622884116,0.2587299346923828,0.36499468485514325,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880105,1988-01-05,17.2971,103.7467,Nam_Oun,0.126007080078125,0.16948827107747397,0.25771141052246094,0.36449940999348956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880106,1988-01-06,17.2971,103.7467,Nam_Oun,0.12555885314941406,0.16875267028808594,0.25686009724934894,0.36402638753255206,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880107,1988-01-07,17.2971,103.7467,Nam_Oun,0.12504005432128906,0.16779390970865884,0.2558422088623047,0.36353492736816406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880108,1988-01-08,17.2971,103.7467,Nam_Oun,0.12457847595214844,0.16688156127929688,0.25484339396158856,0.3630453745524089,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880109,1988-01-09,17.2971,103.7467,Nam_Oun,0.12414805094401042,0.16607793172200522,0.25392723083496094,0.36256853739420575,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880110,1988-01-10,17.2971,103.7467,Nam_Oun,0.12383969624837239,0.1653893788655599,0.2530937194824219,0.3620948791503906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880111,1988-01-11,17.2971,103.7467,Nam_Oun,0.12357775370279948,0.1647923787434896,0.25233713785807294,0.3616326649983724,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880112,1988-01-12,17.2971,103.7467,Nam_Oun,0.12331835428873698,0.1640949249267578,0.25148963928222656,0.3611634572347005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880113,1988-01-13,17.2971,103.7467,Nam_Oun,0.12299156188964844,0.16327540079752603,0.2505334218343099,0.3606789906819661,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880114,1988-01-14,17.2971,103.7467,Nam_Oun,0.12266604105631511,0.16240501403808594,0.2495263417561849,0.36019643147786456,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880115,1988-01-15,17.2971,103.7467,Nam_Oun,0.1223462422688802,0.16147994995117188,0.2484582265218099,0.3597100575764974,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880116,1988-01-16,17.2971,103.7467,Nam_Oun,0.12206268310546875,0.16059239705403647,0.24740282694498697,0.3592262268066406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880117,1988-01-17,17.2971,103.7467,Nam_Oun,0.12186749776204427,0.15995915730794272,0.2465794881184896,0.3587640126546224,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880118,1988-01-18,17.2971,103.7467,Nam_Oun,0.12167612711588542,0.1593151092529297,0.24573198954264322,0.3582967122395833,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880119,1988-01-19,17.2971,103.7467,Nam_Oun,0.12148729960123698,0.15865961710611978,0.24486414591471353,0.3578357696533203,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880120,1988-01-20,17.2971,103.7467,Nam_Oun,0.12131182352701823,0.15796979268391928,0.2439581553141276,0.3573646545410156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880121,1988-01-21,17.2971,103.7467,Nam_Oun,0.12106895446777344,0.15716425577799478,0.24293009440104166,0.35688209533691406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880122,1988-01-22,17.2971,103.7467,Nam_Oun,0.12079429626464844,0.1562480926513672,0.24177233378092447,0.35638999938964844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880123,1988-01-23,17.2971,103.7467,Nam_Oun,0.12048594156901042,0.15528424580891928,0.24053573608398438,0.3558890024820964,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880124,1988-01-24,17.2971,103.7467,Nam_Oun,0.12027931213378906,0.1544621785481771,0.2394275665283203,0.35540199279785156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880125,1988-01-25,17.2971,103.7467,Nam_Oun,0.12011019388834636,0.15375328063964844,0.23842430114746094,0.35492833455403644,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880126,1988-01-26,17.2971,103.7467,Nam_Oun,0.11996078491210938,0.15309460957845053,0.2374598185221354,0.35445594787597656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880127,1988-01-27,17.2971,103.7467,Nam_Oun,0.11980501810709636,0.15243212381998697,0.23647944132486978,0.35398292541503906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880128,1988-01-28,17.2971,103.7467,Nam_Oun,0.11976687113444011,0.15181922912597656,0.2355365753173828,0.35350926717122394,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880129,1988-01-29,17.2971,103.7467,Nam_Oun,0.1205431620279948,0.15133094787597656,0.23472976684570312,0.3530540466308594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880130,1988-01-30,17.2971,103.7467,Nam_Oun,0.12082862854003906,0.15073776245117188,0.2337805430094401,0.3525867462158203,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880131,1988-01-31,17.2971,103.7467,Nam_Oun,0.12051645914713542,0.15004793802897134,0.23270034790039062,0.3520965576171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880201,1988-02-01,17.2971,103.7467,Nam_Oun,0.12014389038085938,0.1494007110595703,0.23165194193522134,0.35161590576171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880202,1988-02-02,17.2971,103.7467,Nam_Oun,0.12030982971191406,0.14896138509114584,0.23085467020670572,0.3511676788330078,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880203,1988-02-03,17.2971,103.7467,Nam_Oun,0.12098375956217448,0.1485875447591146,0.23014450073242188,0.35072771708170575,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880204,1988-02-04,17.2971,103.7467,Nam_Oun,0.12466112772623698,0.1483453114827474,0.22959200541178384,0.35030555725097656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880205,1988-02-05,17.2971,103.7467,Nam_Oun,0.14476394653320312,0.14831097920735678,0.22928682963053384,0.3499107360839844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880206,1988-02-06,17.2971,103.7467,Nam_Oun,0.14493497212727866,0.14804967244466147,0.2286218007405599,0.3494803110758464,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880207,1988-02-07,17.2971,103.7467,Nam_Oun,0.1400585174560547,0.14748573303222656,0.2275524139404297,0.34900156656901044,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880208,1988-02-08,17.2971,103.7467,Nam_Oun,0.1368872324625651,0.14702542622884116,0.22663180033365884,0.34854571024576825,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880209,1988-02-09,17.2971,103.7467,Nam_Oun,0.1535320281982422,0.14694086710611978,0.22622108459472656,0.34814707438151044,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880210,1988-02-10,17.2971,103.7467,Nam_Oun,0.1491368611653646,0.1467107137044271,0.2255725860595703,0.3477242787679036,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880211,1988-02-11,17.2971,103.7467,Nam_Oun,0.1435826619466146,0.1464099884033203,0.2248528798421224,0.3472919464111328,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880212,1988-02-12,17.2971,103.7467,Nam_Oun,0.13909594217936197,0.1460730234781901,0.22409502665201822,0.34685834248860675,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880213,1988-02-13,17.2971,103.7467,Nam_Oun,0.13537915547688803,0.14561335245768228,0.2231578826904297,0.3464012145996094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880214,1988-02-14,17.2971,103.7467,Nam_Oun,0.13243611653645834,0.14516639709472656,0.22223345438639322,0.345944086710612,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880215,1988-02-15,17.2971,103.7467,Nam_Oun,0.13041559855143228,0.1449451446533203,0.22167142232259116,0.3455320994059245,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880216,1988-02-16,17.2971,103.7467,Nam_Oun,0.12867355346679688,0.1446208953857422,0.22095425923665366,0.34510548909505206,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880217,1988-02-17,17.2971,103.7467,Nam_Oun,0.12715530395507812,0.1443150838216146,0.2202599843343099,0.3446788787841797,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880218,1988-02-18,17.2971,103.7467,Nam_Oun,0.12971878051757812,0.1440575917561849,0.21964518229166666,0.3442675272623698,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880219,1988-02-19,17.2971,103.7467,Nam_Oun,0.17507235209147134,0.14418156941731772,0.21945571899414062,0.34390703837076825,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880220,1988-02-20,17.2971,103.7467,Nam_Oun,0.16865857442220053,0.14423370361328125,0.21901830037434897,0.3435141245524089,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880221,1988-02-21,17.2971,103.7467,Nam_Oun,0.1597270965576172,0.14406458536783853,0.21835199991861978,0.34309959411621094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880222,1988-02-22,17.2971,103.7467,Nam_Oun,0.15210088094075522,0.14377848307291666,0.2175731658935547,0.34267298380533856,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880223,1988-02-23,17.2971,103.7467,Nam_Oun,0.14548492431640625,0.14338111877441406,0.21666081746419272,0.3422279357910156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880224,1988-02-24,17.2971,103.7467,Nam_Oun,0.14029439290364584,0.14299456278483072,0.21576627095540366,0.3417867024739583,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880225,1988-02-25,17.2971,103.7467,Nam_Oun,0.13763936360677084,0.1426703135172526,0.21499315897623697,0.3413626352945964,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880226,1988-02-26,17.2971,103.7467,Nam_Oun,0.13660558064778647,0.14235369364420572,0.2142314910888672,0.340939203898112,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880227,1988-02-27,17.2971,103.7467,Nam_Oun,0.13437589009602866,0.14194679260253906,0.21328608194986978,0.34049034118652344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880228,1988-02-28,17.2971,103.7467,Nam_Oun,0.13480758666992188,0.14153289794921875,0.21230379740397134,0.34003766377766925,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880229,1988-02-29,17.2971,103.7467,Nam_Oun,0.15387598673502603,0.14122645060221353,0.21146011352539062,0.33960215250651044,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880301,1988-03-01,17.2971,103.7467,Nam_Oun,0.1776555379231771,0.14113426208496094,0.21065648396809897,0.33916982014973956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880302,1988-03-02,17.2971,103.7467,Nam_Oun,0.17155774434407553,0.14105669657389322,0.20985094706217447,0.33873939514160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880303,1988-03-03,17.2971,103.7467,Nam_Oun,0.16988754272460938,0.1411139170328776,0.2094732920328776,0.33836619059244794,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880304,1988-03-04,17.2971,103.7467,Nam_Oun,0.16822369893391928,0.14123407999674478,0.2092583974202474,0.3380177815755208,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880305,1988-03-05,17.2971,103.7467,Nam_Oun,0.17275683085123697,0.1415119171142578,0.20935503641764322,0.3377094268798828,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880306,1988-03-06,17.2971,103.7467,Nam_Oun,0.19129371643066406,0.14194424947102866,0.20945167541503906,0.3374061584472656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880307,1988-03-07,17.2971,103.7467,Nam_Oun,0.19699859619140625,0.14257939656575522,0.20946947733561197,0.33709081013997394,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880308,1988-03-08,17.2971,103.7467,Nam_Oun,0.21059672037760416,0.14336776733398438,0.2092768351236979,0.33675257364908856,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880309,1988-03-09,17.2971,103.7467,Nam_Oun,0.1940606435139974,0.14379183451334634,0.20874150594075522,0.3363698323567708,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880310,1988-03-10,17.2971,103.7467,Nam_Oun,0.17942937215169272,0.1436894734700521,0.2080364227294922,0.3359661102294922,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880311,1988-03-11,17.2971,103.7467,Nam_Oun,0.16625467936197916,0.14322598775227866,0.20706303914388022,0.3355325063069661,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880312,1988-03-12,17.2971,103.7467,Nam_Oun,0.1544780731201172,0.1425457000732422,0.20587158203125,0.3350664774576823,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880313,1988-03-13,17.2971,103.7467,Nam_Oun,0.14521471659342447,0.14185460408528647,0.20467758178710938,0.3345966339111328,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880314,1988-03-14,17.2971,103.7467,Nam_Oun,0.13835716247558594,0.14116414388020834,0.20345242818196616,0.33411534627278644,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880315,1988-03-15,17.2971,103.7467,Nam_Oun,0.13307317097981772,0.1404139200846354,0.20203018188476562,0.3336067199707031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880316,1988-03-16,17.2971,103.7467,Nam_Oun,0.1291650136311849,0.13971455891927084,0.2006231943766276,0.3331000010172526,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880317,1988-03-17,17.2971,103.7467,Nam_Oun,0.12613614400227866,0.13905970255533853,0.19921239217122397,0.33258310953776044,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880318,1988-03-18,17.2971,103.7467,Nam_Oun,0.12478129069010417,0.13858604431152344,0.1981207529703776,0.3321075439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880319,1988-03-19,17.2971,103.7467,Nam_Oun,0.12344042460123698,0.13817151387532553,0.1970971425374349,0.33164215087890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880320,1988-03-20,17.2971,103.7467,Nam_Oun,0.14287885030110678,0.13787396748860678,0.19628397623697916,0.3312066396077474,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880321,1988-03-21,17.2971,103.7467,Nam_Oun,0.14161109924316406,0.1375452677408854,0.19527117411295572,0.33073679606119794,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880322,1988-03-22,17.2971,103.7467,Nam_Oun,0.13538742065429688,0.13714726765950522,0.19402567545572916,0.3302357991536458,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880323,1988-03-23,17.2971,103.7467,Nam_Oun,0.18132781982421875,0.13715426127115884,0.1934026082356771,0.3298257191975911,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880324,1988-03-24,17.2971,103.7467,Nam_Oun,0.22435760498046875,0.13851547241210938,0.1930217742919922,0.3294576009114583,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880325,1988-03-25,17.2971,103.7467,Nam_Oun,0.23055648803710938,0.1404552459716797,0.1927038828531901,0.3291002909342448,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880326,1988-03-26,17.2971,103.7467,Nam_Oun,0.20912679036458334,0.14150428771972656,0.19217363993326822,0.3287061055501302,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880327,1988-03-27,17.2971,103.7467,Nam_Oun,0.18911107381184897,0.1415538787841797,0.19145838419596353,0.3282782236735026,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880328,1988-03-28,17.2971,103.7467,Nam_Oun,0.1700159708658854,0.14104906717936197,0.19051361083984375,0.32781728108723956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880329,1988-03-29,17.2971,103.7467,Nam_Oun,0.15455500284830728,0.14028549194335938,0.1893761952718099,0.32732709248860675,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880330,1988-03-30,17.2971,103.7467,Nam_Oun,0.1435527801513672,0.13949966430664062,0.18819300333658853,0.3268197377522786,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880331,1988-03-31,17.2971,103.7467,Nam_Oun,0.1364917755126953,0.13881429036458334,0.18711471557617188,0.32632700602213544,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880401,1988-04-01,17.2971,103.7467,Nam_Oun,0.13262494405110678,0.13823254903157553,0.18614641825358072,0.3258527119954427,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880402,1988-04-02,17.2971,103.7467,Nam_Oun,0.13395245869954428,0.13773600260416666,0.18526077270507812,0.3253898620605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880403,1988-04-03,17.2971,103.7467,Nam_Oun,0.13662338256835938,0.13735071818033853,0.1845245361328125,0.32494862874348956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880404,1988-04-04,17.2971,103.7467,Nam_Oun,0.13970438639322916,0.13710530598958334,0.1840693155924479,0.32456016540527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880405,1988-04-05,17.2971,103.7467,Nam_Oun,0.14557202657063803,0.1369043986002604,0.18364334106445312,0.32417742411295575,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880406,1988-04-06,17.2971,103.7467,Nam_Oun,0.14145851135253906,0.1365788777669271,0.1828289031982422,0.3237266540527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880407,1988-04-07,17.2971,103.7467,Nam_Oun,0.2024383544921875,0.1367314656575521,0.18234952290852866,0.32333819071451825,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880408,1988-04-08,17.2971,103.7467,Nam_Oun,0.25422922770182294,0.14007949829101562,0.1822179158528646,0.3230063120524089,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880409,1988-04-09,17.2971,103.7467,Nam_Oun,0.22387313842773438,0.1424229939778646,0.18190320332845053,0.3226451873779297,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880410,1988-04-10,17.2971,103.7467,Nam_Oun,0.19953409830729166,0.14277776082356772,0.18143590291341147,0.32225990295410156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880411,1988-04-11,17.2971,103.7467,Nam_Oun,0.18011029561360678,0.14224815368652344,0.18071619669596353,0.3218212127685547,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880412,1988-04-12,17.2971,103.7467,Nam_Oun,0.20300610860188803,0.1419518788655599,0.18018786112467447,0.32142003377278644,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880413,1988-04-13,17.2971,103.7467,Nam_Oun,0.20229212443033853,0.14241727193196616,0.17991320292154947,0.32106971740722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880414,1988-04-14,17.2971,103.7467,Nam_Oun,0.1864147186279297,0.14230918884277344,0.17954381306966147,0.320709228515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880415,1988-04-15,17.2971,103.7467,Nam_Oun,0.17376263936360678,0.1419677734375,0.17921829223632812,0.3203531901041667,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880416,1988-04-16,17.2971,103.7467,Nam_Oun,0.16239229838053384,0.1414356231689453,0.17878150939941406,0.31997235616048175,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880417,1988-04-17,17.2971,103.7467,Nam_Oun,0.15790239969889322,0.14062372843424478,0.17804527282714844,0.3195330301920573,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880418,1988-04-18,17.2971,103.7467,Nam_Oun,0.21085675557454428,0.14090983072916666,0.1780096689860026,0.31923675537109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880419,1988-04-19,17.2971,103.7467,Nam_Oun,0.20013999938964844,0.1414318084716797,0.17774391174316406,0.3188915252685547,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880420,1988-04-20,17.2971,103.7467,Nam_Oun,0.18026224772135416,0.14111900329589844,0.17714309692382812,0.3184833526611328,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880421,1988-04-21,17.2971,103.7467,Nam_Oun,0.1644439697265625,0.14039103190104166,0.17635536193847656,0.3180408477783203,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880422,1988-04-22,17.2971,103.7467,Nam_Oun,0.18036333719889322,0.13969739278157553,0.1755650838216146,0.31758689880371094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880423,1988-04-23,17.2971,103.7467,Nam_Oun,0.24614651997884116,0.14157740275065103,0.17552312215169272,0.3172918955485026,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880424,1988-04-24,17.2971,103.7467,Nam_Oun,0.22029622395833334,0.1433563232421875,0.17525164286295572,0.31694666544596356,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880425,1988-04-25,17.2971,103.7467,Nam_Oun,0.20281219482421875,0.1435724894205729,0.17487970987955728,0.3165880839029948,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880426,1988-04-26,17.2971,103.7467,Nam_Oun,0.17941411336263022,0.14283625284830728,0.17415364583333334,0.31615130106608075,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880427,1988-04-27,17.2971,103.7467,Nam_Oun,0.1631031036376953,0.14175097147623697,0.17332585652669272,0.3156890869140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880428,1988-04-28,17.2971,103.7467,Nam_Oun,0.16324551900227866,0.1408564249674479,0.17266273498535156,0.31525739034016925,"{""type"":""MultiPoint"",""coordinates"":[]}"
19880429,1988-04-29,17.2971,103.7467,Nam_Oun,0.19713274637858072,0.1404132843017578,0.17219034830729166,0.3148663838704427,"{""type"":""MultiPoint"",""coordinates"":[]}"
