date,storage_km3,pet_mm_local,t2m_c_local,precip_mm_up,soil_l1_up,soil_l2_up
2008-03-23,5.187301114042091,14.593885728187736,27.590645348332327,0.0,0.2665704678350871,0.2915123601325943
2008-03-24,5.173051612809423,11.59844370007696,26.81020082831688,8.825335176272619,0.2716081390878222,0.2910656037146402
2008-03-25,5.156818977548811,13.986421282627877,27.89055182283797,0.0,0.2720986350637967,0.2905953635580645
2008-03-26,5.138603208260255,17.475544038329033,28.857267979461263,0.0,0.269475243873512,0.2900803944212217
2008-03-27,5.118404304943756,18.95794048566196,29.125319791648177,0.0968062334317557,0.2665348674681646,0.2895710688859708
2008-03-28,5.094361006815689,19.08068178003945,29.34346366095075,2.5422576498753977,0.2635589916312263,0.2890665791039498
2008-03-29,5.066473313876058,20.22608412551229,30.101410023636703,0.2215782168686039,0.2607560075948776,0.2885776774307966
2008-03-30,5.034741226124858,18.11268094683996,29.41895022857775,16.50573402748552,0.2669969115660913,0.2881286726417574
2008-03-31,4.999164743562095,13.08720338416932,26.616506458450363,2.056770706210302,0.2952232571121785,0.2878731599693822
2008-04-01,4.959743866187765,14.288862078974937,27.58499724716629,2.127567873074615,0.3173782067769281,0.2878910066891512
2008-04-02,4.920791183802914,11.60977847523682,26.32004379017764,9.347497300944871,0.3918886355660744,0.2929618050274736
2008-04-03,4.882306696407541,11.6683509036876,27.102179311270937,4.145249467838496,0.4130543125588877,0.3076861385827827
2008-04-04,4.844290404001647,14.305457359742322,28.51414162071899,2.2557351532388306,0.3875536382421187,0.3106832923922074
2008-04-05,4.806742306585232,14.181365011675409,28.18699471237809,8.695376134049443,0.391830546916954,0.3122075111682458
2008-04-06,4.769662404158296,11.62828319622642,27.91761091962632,2.965788182030705,0.3926825691144883,0.3154346861760211
2008-04-07,4.733050696720837,14.51589998100886,28.253016533704525,0.0772528223210525,0.3743011506425947,0.3162217996410962
2008-04-08,4.700751579084422,15.14505260314493,28.826138381687898,0.3639460596029304,0.368584416100282,0.3157741194454321
2008-04-09,4.672765051249054,16.69692745565102,29.81510847590464,2.350014476964527,0.3585649564777968,0.3156016185863993
2008-04-10,4.6490911132147295,18.08041503740551,30.20835008809348,1.0276833695334169,0.3412502160089241,0.3143487527470794
2008-04-11,4.629729764981449,17.25931732444734,29.630577384165345,4.471288779299233,0.3300600336217638,0.3127815276570065
2008-04-12,4.614681006549215,18.18741587794786,30.482902308431747,0.0370150275612945,0.3231928357912522,0.3112617246188776
2008-04-13,4.599824682003519,17.679449233010256,30.24080094109299,17.3116408969424,0.3233297145237528,0.309893135324602
2008-04-14,4.585160791344365,14.602688097356848,29.012047208169548,2.609384889895052,0.3288001257145169,0.3088011733866894
2008-04-15,4.570689334571751,16.80142461846559,29.60779517081635,2.886714159584544,0.3313133015567259,0.3078422440331478
2008-04-16,4.556410311685678,17.836956225324293,30.18814636793898,0.0,0.3249910987471474,0.3068944570625312
2008-04-17,4.538011132885102,16.615758004155982,30.801576656443835,0.0,0.3149734552292179,0.305720537098082
2008-04-18,4.515491798170019,16.5555620161825,30.71972427078736,0.0,0.3069532314136335,0.3044934818127756
2008-04-19,4.488852307540434,15.474357818887883,30.58809930804289,1.7588904071295148,0.3058925813710218,0.3033466496365649
2008-04-20,4.4580926609963445,17.882052656370522,30.89954819397068,2.229160680962911,0.3013184836059137,0.302200971816784
2008-04-21,4.423212858537749,16.88654318293599,30.728683837906075,9.969780012762978,0.2965412465372452,0.3010813194043044
2008-04-22,4.38421290016465,15.598667036510202,29.028075234698264,21.215709029466403,0.3530644438842973,0.3033718152650079
2008-04-23,4.341092785877048,6.466457170854028,25.75662300001811,4.254097875279836,0.4527991812977258,0.3520605904454182
2008-04-24,4.29385251567494,7.918721525640156,26.31870979806905,6.18858268143064,0.4260585319731885,0.3667898972600615
